anchor_p,actual_q,actual_offset,candidate_count,structural_survivor_count,structural_survivors,rule_x_survivor_count,rule_x_survivors,rule_x_true_rejected,survivor_lock_survivor_count,survivor_lock_survivors,survivor_lock_true_rejected,label_active_survivor_count,label_active_survivors,label_resolved_survivor_count,label_resolved_survivors,label_unresolved_survivor_count,label_unresolved_survivors,label_lock_true_rejected,label_lock_unique_resolved,label_lock_unique_resolved_match,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,exact_survivor_count,exact_survivors,exact_unique_match
1531,1543,12,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,19,"[12, 18, 22, 28, 36, 40, 48, 52, 60, 66, 70, 76, 78, 82, 88, 90, 96, 106, 126]",1,[12],18,"[18, 22, 28, 36, 40, 48, 52, 60, 66, 70, 76, 78, 82, 88, 90, 96, 106, 126]",False,False,False,1532,1,6,1535,4,4,1535,4,4,,,,1535,4,4,,,,1,[12],True
1543,1549,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,21,"[6, 10, 16, 24, 28, 36, 40, 48, 54, 58, 64, 66, 70, 76, 78, 84, 94, 114, 120, 124, 126]",1,[6],20,"[10, 16, 24, 28, 36, 40, 48, 54, 58, 64, 66, 70, 76, 78, 84, 94, 114, 120, 124, 126]",False,False,False,1544,1,8,1546,3,4,1546,3,4,,,,1546,3,4,,,,1,[6],True
1549,1553,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,1,[4],False,1,[4],1,[4],0,[],False,True,True,1550,1,12,1551,2,8,1551,2,8,1555,6,4,1551,2,8,1555,6,4,1,[4],True
1553,1559,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,20,"[6, 14, 18, 26, 30, 38, 44, 48, 54, 56, 60, 66, 68, 74, 84, 104, 110, 114, 116, 128]",1,[6],19,"[14, 18, 26, 30, 38, 44, 48, 54, 56, 60, 66, 68, 74, 84, 104, 110, 114, 116, 128]",False,False,False,1554,1,16,1555,2,4,1555,2,4,1681,128,3,1555,2,4,,,,1,[6],True
1559,1567,8,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,33,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122]",False,19,"[8, 12, 20, 24, 32, 38, 42, 48, 50, 54, 60, 62, 68, 78, 98, 104, 108, 110, 122]",1,[8],18,"[12, 20, 24, 32, 38, 42, 48, 50, 54, 60, 62, 68, 78, 98, 104, 108, 110, 122]",False,False,False,1560,1,32,1561,2,4,1561,2,4,1681,122,3,1561,2,4,,,,1,[8],True
1567,1571,4,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,31,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114]",False,19,"[4, 12, 16, 24, 30, 34, 40, 42, 46, 52, 54, 60, 70, 90, 96, 100, 102, 114, 126]",1,[4],18,"[12, 16, 24, 30, 34, 40, 42, 46, 52, 54, 60, 70, 90, 96, 100, 102, 114, 126]",False,False,False,1568,1,18,1569,2,4,1569,2,4,1681,114,3,1569,2,4,,,,1,[4],True
1571,1579,8,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,30,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110]",False,20,"[8, 12, 20, 26, 30, 36, 38, 42, 48, 50, 56, 66, 86, 92, 96, 98, 110, 122, 126, 128]",1,[8],19,"[12, 20, 26, 30, 36, 38, 42, 48, 50, 56, 66, 86, 92, 96, 98, 110, 122, 126, 128]",False,False,False,1572,1,12,1573,2,6,1574,3,4,1681,110,3,1574,3,4,,,,1,[8],True
1579,1583,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,1,[4],False,1,[4],1,[4],0,[],False,True,True,1580,1,12,1581,2,8,1581,2,8,1585,6,4,1581,2,8,1585,6,4,1,[4],True
1583,1597,14,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,26,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98]",False,19,"[8, 14, 18, 24, 26, 30, 36, 38, 44, 54, 74, 80, 84, 86, 98, 110, 114, 116, 126]",1,[8],18,"[14, 18, 24, 26, 30, 36, 38, 44, 54, 74, 80, 84, 86, 98, 110, 114, 116, 126]",False,False,False,1584,1,30,1585,2,4,1585,2,4,1681,98,3,1585,2,4,,,,1,[14],True
1597,1601,4,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,1,[4],1,[4],0,[],False,True,True,1598,1,8,1603,6,4,1598,1,8,1603,6,4,1598,1,8,1603,6,4,1,[4],True
1601,1607,6,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,22,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80]",False,18,"[6, 8, 12, 18, 20, 26, 36, 56, 62, 66, 68, 80, 92, 96, 98, 108, 120, 122]",1,[6],17,"[8, 12, 18, 20, 26, 36, 56, 62, 66, 68, 80, 92, 96, 98, 108, 120, 122]",False,False,False,1602,1,12,1603,2,4,1603,2,4,1681,80,3,1603,2,4,,,,1,[6],True
1607,1609,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,1608,1,16,1611,4,6,1608,1,16,1611,4,6,1608,1,16,1611,4,6,1,[2],True
1609,1613,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,1,[4],False,1,[4],1,[4],0,[],False,True,True,1610,1,16,1611,2,6,1611,2,6,1618,9,4,1611,2,6,1618,9,4,1,[4],True
1613,1619,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,18,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68]",False,18,"[6, 8, 14, 24, 44, 50, 54, 56, 68, 80, 84, 86, 96, 108, 110, 120, 126, 128]",1,[6],17,"[8, 14, 24, 44, 50, 54, 56, 68, 80, 84, 86, 96, 108, 110, 120, 126, 128]",False,False,False,1614,1,8,1618,5,4,1618,5,4,1681,68,3,1618,5,4,,,,1,[6],True
1619,1621,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,1620,1,30,1622,3,4,1620,1,30,1622,3,4,1620,1,30,1622,3,4,1,[2],True
1621,1627,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",16,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60]",False,16,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60]",False,17,"[6, 16, 36, 42, 46, 48, 60, 72, 76, 78, 88, 100, 102, 112, 118, 120, 126]",1,[6],16,"[16, 36, 42, 46, 48, 60, 72, 76, 78, 88, 100, 102, 112, 118, 120, 126]",False,False,False,1622,1,4,1681,60,3,1622,1,4,1681,60,3,1622,1,4,,,,1,[6],True
1627,1637,10,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,15,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54]",False,17,"[10, 30, 36, 40, 42, 54, 66, 70, 72, 82, 94, 96, 106, 112, 114, 120, 126]",1,[10],16,"[30, 36, 40, 42, 54, 66, 70, 72, 82, 94, 96, 106, 112, 114, 120, 126]",False,False,False,1628,1,12,1629,2,6,1631,4,4,1681,54,3,1631,4,4,,,,1,[10],True
1637,1657,20,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,12,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44]",False,18,"[20, 26, 30, 32, 44, 56, 60, 62, 72, 84, 86, 96, 102, 104, 110, 116, 122, 126]",1,[20],17,"[26, 30, 32, 44, 56, 60, 62, 72, 84, 86, 96, 102, 104, 110, 116, 122, 126]",False,False,False,1638,1,24,1639,2,4,1639,2,4,1681,44,3,1639,2,4,,,,1,[20],True
1657,1663,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",7,"[4, 6, 10, 12, 16, 22, 24]",False,7,"[4, 6, 10, 12, 16, 22, 24]",False,19,"[6, 10, 12, 24, 36, 40, 42, 52, 64, 66, 76, 82, 84, 90, 96, 102, 106, 120, 126]",1,[6],18,"[10, 12, 24, 36, 40, 42, 52, 64, 66, 76, 82, 84, 90, 96, 102, 106, 120, 126]",False,False,False,1658,1,4,1681,24,3,1658,1,4,1681,24,3,1658,1,4,,,,1,[6],True
1663,1667,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,2,"[4, 6]",False,2,"[4, 6]",1,[4],1,[6],False,False,False,1664,1,16,1665,2,12,1665,2,12,1670,7,8,1665,2,12,1670,7,8,1,[4],True
1667,1669,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,1668,1,12,1670,3,8,1668,1,12,1670,3,8,1668,1,12,1670,3,8,1,[2],True
1669,1693,24,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,18,"[12, 24, 28, 30, 40, 52, 54, 64, 70, 72, 78, 84, 90, 94, 108, 114, 118, 120]",1,[12],17,"[24, 28, 30, 40, 52, 54, 64, 70, 72, 78, 84, 90, 94, 108, 114, 118, 120]",False,False,False,1670,1,8,1671,2,4,1681,12,3,,,,1671,2,4,,,,1,[24],True
1693,1697,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,3,"[4, 6, 10]",False,2,"[4, 6]",1,[4],1,[6],False,False,False,1694,1,12,1695,2,8,1695,2,8,1703,10,4,1695,2,8,1703,10,4,1,[4],True
1697,1699,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",2,"[2, 6]",False,2,"[2, 6]",False,1,[2],1,[2],0,[],False,True,True,1698,1,8,1703,6,4,1698,1,8,1703,6,4,1698,1,8,1703,6,4,1,[2],True
1699,1709,10,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,17,"[10, 22, 24, 34, 40, 42, 48, 54, 60, 64, 78, 84, 88, 90, 102, 112, 124]",1,[10],16,"[22, 24, 34, 40, 42, 48, 54, 60, 64, 78, 84, 88, 90, 102, 112, 124]",False,False,False,1700,1,18,1701,2,12,1703,4,4,,,,1703,4,4,,,,1,[10],True
1709,1721,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,17,"[12, 14, 24, 30, 32, 38, 44, 50, 54, 68, 74, 78, 80, 92, 102, 114, 122]",1,[12],16,"[14, 24, 30, 32, 38, 44, 50, 54, 68, 74, 78, 80, 92, 102, 114, 122]",False,False,False,1710,1,24,1711,2,4,1711,2,4,,,,1711,2,4,,,,1,[12],True
1721,1723,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,1722,1,16,1724,3,6,1722,1,16,1724,3,6,1722,1,16,1724,3,6,1,[2],True
1723,1733,10,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,17,"[10, 16, 18, 24, 30, 36, 40, 54, 60, 64, 66, 78, 88, 100, 108, 124, 126]",1,[10],16,"[16, 18, 24, 30, 36, 40, 54, 60, 64, 66, 78, 88, 100, 108, 124, 126]",False,False,False,1724,1,6,1726,3,4,1726,3,4,1849,126,3,1726,3,4,,,,1,[10],True
1733,1741,8,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,31,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116]",False,17,"[6, 8, 14, 20, 26, 30, 44, 50, 54, 56, 68, 78, 90, 98, 114, 116, 128]",1,[6],16,"[8, 14, 20, 26, 30, 44, 50, 54, 56, 68, 78, 90, 98, 114, 116, 128]",False,False,False,1734,1,12,1735,2,4,1735,2,4,1849,116,3,1735,2,4,,,,1,[8],True
1741,1747,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,29,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108]",False,16,"[6, 12, 18, 22, 36, 42, 46, 48, 60, 70, 82, 90, 106, 108, 120, 126]",1,[6],15,"[12, 18, 22, 36, 42, 46, 48, 60, 70, 82, 90, 106, 108, 120, 126]",False,False,False,1742,1,8,1745,4,4,1745,4,4,1849,108,3,1745,4,4,,,,1,[6],True
1747,1753,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,28,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102]",False,17,"[6, 12, 16, 30, 36, 40, 42, 54, 64, 76, 84, 100, 102, 114, 120, 124, 126]",1,[6],16,"[12, 16, 30, 36, 40, 42, 54, 64, 76, 84, 100, 102, 114, 120, 124, 126]",False,False,False,1748,1,12,1749,2,8,1751,4,4,1849,102,3,1751,4,4,,,,1,[6],True
1753,1759,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",26,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96]",False,26,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96]",False,18,"[6, 10, 24, 30, 34, 36, 48, 58, 70, 78, 94, 96, 108, 114, 118, 120, 124, 126]",1,[6],17,"[10, 24, 30, 34, 36, 48, 58, 70, 78, 94, 96, 108, 114, 118, 120, 124, 126]",False,False,False,1754,1,4,1849,96,3,1754,1,4,1849,96,3,1754,1,4,,,,1,[6],True
1759,1777,18,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,24,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90]",False,17,"[4, 18, 24, 28, 30, 42, 52, 64, 72, 88, 90, 102, 108, 112, 114, 118, 120]",1,[4],16,"[18, 24, 28, 30, 42, 52, 64, 72, 88, 90, 102, 108, 112, 114, 118, 120]",False,False,False,1760,1,24,1761,2,4,1761,2,4,1849,90,3,1761,2,4,,,,1,[18],True
1777,1783,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,20,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72]",False,17,"[6, 10, 12, 24, 34, 46, 54, 70, 72, 84, 90, 94, 96, 100, 102, 112, 124]",1,[6],16,"[10, 12, 24, 34, 46, 54, 70, 72, 84, 90, 94, 96, 100, 102, 112, 124]",False,False,False,1778,1,8,1779,2,4,1779,2,4,1849,72,3,1779,2,4,,,,1,[6],True
1783,1787,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,2,"[4, 6]",1,[4],1,[6],False,False,False,1784,1,8,1791,8,6,1784,1,8,1791,8,6,1784,1,8,1791,8,6,1,[4],True
1787,1789,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,1788,1,12,1790,3,8,1788,1,12,1790,3,8,1788,1,12,1790,3,8,1,[2],True
1789,1801,12,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,16,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60]",False,16,"[12, 22, 34, 42, 58, 60, 72, 78, 82, 84, 88, 90, 100, 112, 118, 124]",1,[12],15,"[22, 34, 42, 58, 60, 72, 78, 82, 84, 88, 90, 100, 112, 118, 124]",False,False,False,1790,1,8,1791,2,6,1793,4,4,1849,60,3,1793,4,4,,,,1,[12],True
1801,1811,10,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,13,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48]",False,16,"[10, 22, 30, 46, 48, 60, 66, 70, 72, 76, 78, 88, 100, 106, 112, 126]",1,[10],15,"[22, 30, 46, 48, 60, 66, 70, 72, 76, 78, 88, 100, 106, 112, 126]",False,False,False,1802,1,8,1803,2,4,1803,2,4,1849,48,3,1803,2,4,,,,1,[10],True
1811,1823,12,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,11,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38]",False,17,"[12, 20, 36, 38, 50, 56, 60, 62, 66, 68, 78, 90, 96, 102, 116, 120, 122]",1,[12],16,"[20, 36, 38, 50, 56, 60, 62, 66, 68, 78, 90, 96, 102, 116, 120, 122]",False,False,False,1812,1,12,1813,2,6,1814,3,4,1849,38,3,1814,3,4,,,,1,[12],True
1823,1831,8,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,7,"[6, 8, 14, 18, 20, 24, 26]",False,18,"[8, 24, 26, 38, 44, 48, 50, 54, 56, 66, 78, 84, 90, 104, 108, 110, 126, 128]",1,[8],17,"[24, 26, 38, 44, 48, 50, 54, 56, 66, 78, 84, 90, 104, 108, 110, 126, 128]",False,False,False,1824,1,24,1825,2,6,1829,6,4,1849,26,3,1829,6,4,,,,1,[8],True
1831,1847,16,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,5,"[6, 10, 12, 16, 18]",False,17,"[16, 18, 30, 36, 40, 42, 46, 48, 58, 70, 76, 82, 96, 100, 102, 118, 120]",1,[16],16,"[18, 30, 36, 40, 42, 46, 48, 58, 70, 76, 82, 96, 100, 102, 118, 120]",False,False,False,1832,1,8,1835,4,4,1835,4,4,1849,18,3,1835,4,4,,,,1,[16],True
1847,1861,14,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,1,[2],1,[2],0,[],True,True,False,1848,1,32,1849,2,3,1849,2,3,,,,1848,1,32,1850,3,12,1,[14],True
